시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],#NAME?,외부유량 [lpm],내부유량 [lpm
56.5,-0.12,6.9,7.06,0.01,0.08,0.07,0.17,890.83,29.2,0.0,810.58,-2.53
56.51,-0.09,6.9,7.04,-0.01,0.07,0.08,0.19,886.34,29.2,0.0,811.0,-2.51
56.52,-0.11,6.94,7.04,-0.02,0.05,0.07,0.19,888.24,29.21,0.0,811.52,-2.56
56.53,-0.16,7.0,7.05,-0.02,0.03,0.06,0.19,895.66,29.22,0.0,812.08,-2.66
56.54,-0.22,7.07,7.08,-0.02,0.01,0.04,0.17,904.33,29.22,0.0,812.6,-2.74
56.55,-0.25,7.14,7.12,-0.01,0.0,0.02,0.14,910.42,29.23,0.0,813.04,-2.76
56.56,-0.25,7.2,7.17,-0.01,0.01,0.0,0.1,912.65,29.23,0.0,813.42,-2.72
56.57,-0.21,7.22,7.19,0.01,0.02,-0.02,0.07,911.7,29.22,0.0,813.84,-2.66
56.58,-0.15,7.2,7.19,0.03,0.04,-0.05,0.06,909.05,29.21,0.0,814.4,-2.62
56.59,-0.07,7.15,7.17,0.04,0.06,-0.06,0.07,906.16,29.2,0.0,815.07,-2.62
56.6,0.0,7.08,7.14,0.05,0.08,-0.06,0.1,904.11,29.19,0.0,815.76,-2.65
56.61,0.04,7.02,7.13,0.06,0.09,-0.01,0.13,903.36,29.19,0.0,816.41,-2.7
56.62,0.05,6.97,7.13,0.05,0.09,0.05,0.15,903.85,29.2,0.0,816.92,-2.76
56.63,0.01,6.93,7.13,0.04,0.09,0.11,0.17,905.46,29.2,0.0,817.12,-2.85
56.64,-0.07,6.9,7.14,0.03,0.08,0.14,0.19,907.9,29.2,0.0,816.93,-2.99
56.65,-0.18,6.87,7.13,0.01,0.07,0.14,0.21,910.44,29.19,0.0,816.55,-3.14
56.66,-0.25,6.87,7.13,-0.01,0.06,0.13,0.22,912.07,29.18,0.0,816.42,-3.2
56.67,-0.25,6.89,7.12,-0.02,0.04,0.14,0.21,912.19,29.18,0.0,816.84,-3.12
56.68,-0.18,6.94,7.12,-0.02,0.02,0.17,0.19,910.65,29.17,0.0,817.73,-2.94
56.69,-0.1,7.01,7.12,-0.02,0.01,0.18,0.17,907.04,29.17,0.0,818.84,-2.71
56.7,-0.05,7.09,7.13,-0.01,0.0,0.18,0.15,901.34,29.17,0.0,819.91,-2.52
56.71,-0.03,7.15,7.14,0.01,0.0,0.16,0.13,895.25,29.17,0.0,820.75,-2.4
56.72,-0.06,7.2,7.15,0.03,0.01,0.12,0.12,891.87,29.17,0.0,821.25,-2.36
56.73,-0.13,7.21,7.17,0.05,0.03,0.07,0.1,893.11,29.17,0.0,821.43,-2.38
56.74,-0.2,7.19,7.19,0.07,0.05,0.03,0.09,897.36,29.17,0.0,821.44,-2.45
56.75,-0.26,7.16,7.19,0.08,0.07,0.01,0.09,900.12,29.17,0.0,821.52,-2.56
56.76,-0.27,7.13,7.19,0.09,0.08,0.01,0.09,897.99,29.17,0.0,821.89,-2.68
56.77,-0.24,7.1,7.16,0.08,0.09,0.02,0.11,891.92,29.17,0.0,822.48,-2.82
56.78,-0.17,7.07,7.13,0.07,0.09,0.05,0.13,886.08,29.17,0.0,823.17,-2.95
56.79,-0.08,7.03,7.1,0.04,0.09,0.08,0.16,883.98,29.17,0.0,823.82,-3.08
56.8,0.02,6.98,7.06,0.02,0.07,0.1,0.19,886.03,29.16,0.0,824.31,-3.19
56.81,0.07,6.96,7.05,-0.01,0.05,0.13,0.22,890.57,29.16,0.0,824.61,-3.22
56.82,0.07,6.99,7.05,-0.02,0.02,0.17,0.23,895.63,29.16,0.0,824.71,-3.15
56.83,0.01,7.05,7.08,-0.03,0.0,0.22,0.24,900.26,29.16,0.0,824.67,-3.01
56.84,-0.06,7.12,7.12,-0.03,-0.02,0.24,0.23,905.27,29.15,0.0,824.54,-2.85
56.85,-0.12,7.19,7.15,-0.02,-0.02,0.23,0.2,911.59,29.15,0.0,824.37,-2.72
56.86,-0.15,7.23,7.18,0.0,-0.01,0.2,0.16,918.23,29.16,0.0,824.23,-2.64
56.87,-0.15,7.23,7.2,0.02,0.01,0.17,0.13,922.76,29.16,0.0,824.28,-2.64
56.88,-0.13,7.18,7.22,0.04,0.03,0.14,0.11,923.53,29.16,0.0,824.58,-2.71
56.89,-0.08,7.09,7.24,0.06,0.05,0.13,0.1,921.12,29.17,0.0,825.04,-2.81
56.9,-0.05,7.01,7.25,0.07,0.06,0.13,0.11,917.46,29.17,0.0,825.38,-2.9
56.91,-0.03,6.95,7.26,0.08,0.07,0.13,0.13,914.36,29.17,0.0,825.45,-2.91
56.92,-0.04,6.91,7.24,0.07,0.08,0.14,0.16,912.6,29.17,0.0,825.25,-2.86
56.93,-0.06,6.91,7.22,0.05,0.08,0.14,0.19,912.05,29.16,0.0,824.97,-2.76
56.94,-0.1,6.92,7.19,0.03,0.08,0.11,0.21,912.18,29.16,0.0,824.75,-2.64
56.95,-0.14,6.94,7.16,0.01,0.07,0.08,0.23,911.7,29.16,0.0,824.65,-2.53
56.96,-0.15,6.96,7.13,-0.01,0.06,0.05,0.23,908.03,29.16,0.0,824.62,-2.46
56.97,-0.12,7.0,7.13,-0.03,0.04,0.05,0.24,899.65,29.16,0.0,824.59,-2.46
56.98,-0.06,7.04,7.13,-0.03,0.01,0.07,0.25,889.08,29.15,0.0,824.53,-2.52
56.99,-0.01,7.08,7.15,-0.04,0.0,0.11,0.25,881.81,29.15,0.0,824.47,-2.61
57.0,0.02,7.11,7.16,-0.03,-0.01,0.15,0.24,881.61,29.15,0.0,824.43,-2.7
57.01,0.01,7.15,7.17,-0.02,-0.02,0.18,0.22,887.06,29.15,0.0,824.43,-2.78
57.02,-0.03,7.18,7.18,0.0,-0.01,0.18,0.2,892.83,29.15,0.0,824.45,-2.87
57.03,-0.1,7.21,7.2,0.03,0.01,0.14,0.19,894.43,29.15,0.0,824.47,-2.97
57.04,-0.17,7.24,7.23,0.06,0.03,0.08,0.17,891.76,29.15,0.0,824.57,-3.07
57.05,-0.22,7.25,7.24,0.08,0.05,0.02,0.17,888.25,29.16,0.0,824.98,-3.11
57.06,-0.21,7.22,7.22,0.09,0.06,0.0,0.16,887.13,29.16,0.0,825.82,-3.06
57.07,-0.16,7.18,7.19,0.09,0.07,0.0,0.15,889.1,29.16,0.0,826.94,-2.93
57.08,-0.1,7.13,7.16,0.07,0.07,0.03,0.16,892.91,29.17,0.0,828.02,-2.75
57.09,-0.06,7.1,7.14,0.05,0.06,0.06,0.17,897.02,29.17,0.0,828.82,-2.57
57.1,-0.04,7.08,7.14,0.03,0.04,0.09,0.19,900.73,29.18,0.0,829.26,-2.41
57.11,-0.06,7.08,7.15,0.01,0.03,0.12,0.22,904.76,29.18,0.0,829.36,-2.31
57.12,-0.12,7.08,7.15,0.0,0.0,0.14,0.24,909.92,29.19,0.0,829.23,-2.29
57.13,-0.19,7.08,7.14,-0.01,-0.02,0.16,0.25,915.27,29.18,0.0,828.99,-2.34
57.14,-0.25,7.08,7.14,-0.01,-0.03,0.15,0.25,918.41,29.18,0.0,828.79,-2.46
57.15,-0.26,7.07,7.15,0.0,-0.04,0.11,0.23,917.74,29.18,0.0,828.71,-2.65
57.16,-0.23,7.06,7.16,0.01,-0.03,0.05,0.21,914.08,29.18,0.0,828.69,-2.87
57.17,-0.18,7.05,7.18,0.03,-0.01,0.0,0.18,909.78,29.18,0.0,828.59,-3.03
57.18,-0.12,7.05,7.18,0.05,0.01,-0.01,0.16,906.86,29.18,0.0,828.26,-3.07
57.19,-0.07,7.06,7.18,0.08,0.04,0.02,0.15,905.98,29.18,0.0,827.81,-3.01
57.2,-0.05,7.08,7.18,0.09,0.06,0.07,0.15,906.83,29.18,0.0,827.53,-2.9
57.21,-0.07,7.11,7.2,0.09,0.07,0.14,0.15,908.68,29.18,0.0,827.61,-2.78
57.22,-0.11,7.15,7.22,0.09,0.08,0.2,0.16,909.89,29.18,0.0,828.07,-2.7
57.23,-0.16,7.19,7.25,0.07,0.08,0.23,0.16,907.54,29.18,0.0,828.9,-2.67
57.24,-0.2,7.23,7.25,0.05,0.08,0.24,0.17,899.97,29.19,0.0,830.01,-2.69
57.25,-0.21,7.26,7.23,0.02,0.07,0.23,0.17,889.53,29.19,0.0,831.19,-2.74
57.26,-0.18,7.25,7.22,0.0,0.06,0.21,0.18,881.34,29.18,0.0,832.27,-2.81
57.27,-0.12,7.22,7.21,-0.01,0.04,0.19,0.18,879.02,29.19,0.0,833.15,-2.88
57.28,-0.04,7.16,7.21,-0.02,0.02,0.18,0.19,881.99,29.19,0.0,833.77,-2.93
57.29,0.01,7.14,7.21,-0.01,0.0,0.15,0.19,886.63,29.2,0.0,834.15,-2.94
57.3,0.01,7.17,7.21,0.0,-0.01,0.09,0.18,889.56,29.2,0.0,834.36,-2.9
57.31,-0.02,7.25,7.21,0.01,0.0,0.02,0.16,890.27,29.19,0.0,834.54,-2.82
57.32,-0.09,7.33,7.2,0.02,0.01,-0.03,0.15,891.0,29.19,0.0,835.02,-2.73
57.33,-0.16,7.38,7.2,0.04,0.02,-0.06,0.14,893.95,29.19,0.0,836.0,-2.61
57.34,-0.23,7.39,7.2,0.07,0.04,-0.05,0.14,898.3,29.18,0.0,837.29,-2.51
57.35,-0.25,7.36,7.22,0.08,0.06,-0.02,0.14,900.56,29.18,0.0,838.54,-2.43
57.36,-0.22,7.3,7.23,0.09,0.08,0.02,0.16,898.07,29.18,0.0,839.47,-2.41
57.37,-0.15,7.24,7.25,0.08,0.09,0.07,0.17,892.42,29.17,0.0,839.98,-2.44
57.38,-0.09,7.19,7.25,0.07,0.09,0.1,0.19,888.73,29.17,0.0,840.07,-2.55
57.39,-0.07,7.16,7.23,0.05,0.08,0.11,0.2,890.94,29.17,0.0,839.82,-2.76
57.4,-0.09,7.15,7.2,0.03,0.07,0.1,0.22,898.17,29.17,0.0,839.5,-3.0
57.41,-0.13,7.14,7.17,0.01,0.05,0.08,0.22,906.26,29.17,0.0,839.56,-3.2
57.42,-0.18,7.12,7.16,0.0,0.02,0.06,0.21,911.56,29.18,0.0,840.26,-3.29
57.43,-0.2,7.09,7.16,-0.01,0.0,0.03,0.2,912.96,29.19,0.0,841.46,-3.28
57.44,-0.21,7.09,7.18,-0.01,-0.01,0.0,0.18,911.26,29.19,0.0,842.85,-3.17
57.45,-0.18,7.15,7.2,0.0,-0.02,-0.03,0.15,907.95,29.2,0.0,844.14,-3.01
57.46,-0.14,7.24,7.22,0.01,-0.02,-0.06,0.13,904.58,29.2,0.0,845.17,-2.84
57.47,-0.09,7.32,7.23,0.02,-0.01,-0.07,0.11,902.34,29.19,0.0,845.97,-2.7
57.48,-0.04,7.35,7.24,0.04,0.01,-0.08,0.11,901.75,29.19,0.0,846.66,-2.61
57.49,0.0,7.33,7.24,0.06,0.03,-0.06,0.12,902.66,29.19,0.0,847.29,-2.58
57.5,0.0,7.26,7.25,0.07,0.05,-0.04,0.13,904.76,29.19,0.0,848.01,-2.58
57.51,-0.04,7.18,7.26,0.08,0.06,0.0,0.15,907.67,29.19,0.0,848.9,-2.59
57.52,-0.11,7.1,7.28,0.08,0.07,0.04,0.16,910.56,29.19,0.0,849.84,-2.61
57.53,-0.18,7.04,7.29,0.06,0.07,0.07,0.17,912.37,29.19,0.0,850.62,-2.64
57.54,-0.22,7.01,7.28,0.04,0.07,0.1,0.18,912.55,29.19,0.0,851.13,-2.7
57.55,-0.23,7.0,7.25,0.02,0.07,0.12,0.19,910.7,29.19,0.0,851.37,-2.77
57.56,-0.2,7.02,7.23,0.0,0.05,0.12,0.19,905.71,29.19,0.0,851.51,-2.85
57.57,-0.15,7.06,7.21,-0.01,0.03,0.12,0.17,897.14,29.18,0.0,851.69,-2.91
57.58,-0.09,7.12,7.21,-0.01,0.01,0.11,0.15,887.54,29.18,0.0,852.01,-2.95
57.59,-0.06,7.19,7.22,-0.01,-0.01,0.08,0.12,881.68,29.17,0.0,852.56,-2.96
57.6,-0.07,7.26,7.25,0.0,-0.02,0.04,0.1,882.63,29.17,0.0,853.38,-2.92
57.61,-0.11,7.34,7.29,0.01,-0.01,0.0,0.08,888.6,29.17,0.0,854.31,-2.85
57.62,-0.17,7.39,7.31,0.03,0.0,-0.02,0.07,894.1,29.18,0.0,855.12,-2.8
57.63,-0.22,7.4,7.31,0.05,0.01,-0.01,0.08,894.77,29.18,0.0,855.64,-2.8
57.64,-0.23,7.38,7.28,0.07,0.03,0.04,0.1,890.89,29.19,0.0,855.93,-2.85
57.65,-0.2,7.33,7.25,0.08,0.05,0.1,0.13,886.37,29.19,0.0,856.22,-2.96
57.66,-0.12,7.24,7.21,0.08,0.07,0.15,0.16,884.79,29.2,0.0,856.72,-3.13
57.67,-0.01,7.15,7.18,0.08,0.08,0.18,0.19,886.82,29.21,0.0,857.44,-3.3
57.68,0.07,7.07,7.17,0.07,0.08,0.19,0.22,891.11,29.21,0.0,858.38,-3.37
57.69,0.07,7.04,7.17,0.05,0.08,0.16,0.25,895.9,29.21,0.0,859.48,-3.28
57.7,0.02,7.04,7.17,0.02,0.06,0.12,0.27,900.29,29.21,0.0,860.55,-3.06
57.71,-0.07,7.07,7.18,0.0,0.04,0.07,0.28,904.87,29.21,0.0,861.38,-2.79
57.72,-0.15,7.12,7.19,-0.02,0.02,0.05,0.27,910.38,29.2,0.0,861.88,-2.54
57.73,-0.21,7.17,7.19,-0.03,-0.01,0.04,0.25,916.03,29.2,0.0,862.1,-2.37
57.74,-0.21,7.21,7.2,-0.03,-0.03,0.04,0.22,919.84,29.19,0.0,862.25,-2.3
57.75,-0.16,7.25,7.2,-0.03,-0.04,0.05,0.21,920.52,29.19,0.0,862.54,-2.33
57.76,-0.08,7.27,7.2,-0.02,-0.04,0.04,0.2,918.56,29.18,0.0,862.96,-2.43
57.77,-0.01,7.25,7.2,0.0,-0.02,0.04,0.2,915.67,29.18,0.0,863.43,-2.61
57.78,0.04,7.21,7.21,0.03,-0.01,0.05,0.19,913.39,29.18,0.0,863.88,-2.86
57.79,0.05,7.15,7.22,0.06,0.01,0.06,0.17,912.29,29.19,0.0,864.25,-3.12
57.8,0.01,7.08,7.23,0.08,0.03,0.08,0.15,912.15,29.19,0.0,864.56,-3.3
57.81,-0.06,7.04,7.23,0.08,0.05,0.1,0.14,912.46,29.19,0.0,864.86,-3.35
57.82,-0.15,7.03,7.22,0.08,0.07,0.12,0.13,911.99,29.19,0.0,865.14,-3.27
57.83,-0.22,7.04,7.21,0.07,0.08,0.16,0.14,908.3,29.19,0.0,865.39,-3.12
57.84,-0.25,7.08,7.21,0.05,0.07,0.21,0.16,899.97,29.19,0.0,865.57,-2.94
57.85,-0.23,7.12,7.21,0.03,0.06,0.26,0.19,889.33,29.19,0.0,865.69,-2.77
57.86,-0.17,7.16,7.22,0.01,0.04,0.3,0.21,881.29,29.19,0.0,865.75,-2.6
57.87,-0.09,7.19,7.22,0.0,0.01,0.3,0.21,879.27,29.2,0.0,865.79,-2.42
57.88,0.0,7.2,7.21,-0.01,-0.01,0.27,0.2,882.53,29.21,0.0,865.83,-2.27
57.89,0.05,7.22,7.22,-0.01,-0.02,0.24,0.18,887.29,29.22,0.0,865.92,-2.2
57.9,0.04,7.25,7.24,0.0,-0.02,0.2,0.16,890.18,29.22,0.0,866.1,-2.27
57.91,-0.01,7.31,7.27,0.01,-0.02,0.17,0.15,890.71,29.22,0.0,866.34,-2.44
57.92,-0.07,7.35,7.29,0.03,-0.01,0.14,0.14,891.21,29.21,0.0,866.6,-2.65
57.93,-0.13,7.37,7.3,0.05,0.01,0.09,0.13,893.92,29.21,0.0,866.84,-2.83
57.94,-0.16,7.36,7.29,0.08,0.03,0.03,0.12,898.64,29.21,0.0,867.02,-2.94
57.95,-0.15,7.33,7.27,0.09,0.05,-0.01,0.12,903.38,29.2,0.0,867.07,-2.94
57.96,-0.12,7.29,7.24,0.1,0.07,-0.02,0.13,906.41,29.2,0.0,866.96,-2.8
57.97,-0.08,7.23,7.22,0.09,0.07,-0.01,0.14,907.69,29.2,0.0,866.71,-2.6
57.98,-0.07,7.18,7.2,0.07,0.07,0.02,0.16,908.93,29.2,0.0,866.33,-2.45
57.99,-0.11,7.12,7.18,0.05,0.06,0.06,0.17,911.69,29.2,0.0,865.86,-2.43
58.0,-0.19,7.07,7.15,0.02,0.05,0.08,0.17,915.48,29.2,0.0,865.39,-2.52
58.01,-0.26,7.03,7.14,0.01,0.03,0.1,0.16,918.1,29.2,0.0,865.04,-2.68
58.02,-0.29,7.03,7.14,0.0,0.01,0.09,0.16,917.89,29.21,0.0,864.88,-2.83
58.03,-0.27,7.04,7.16,-0.01,-0.02,0.07,0.16,915.07,29.21,0.0,865.03,-2.95
58.04,-0.2,7.06,7.18,-0.01,-0.03,0.06,0.15,911.01,29.21,0.0,865.82,-3.02
58.05,-0.1,7.07,7.21,-0.01,-0.03,0.06,0.14,907.07,29.22,0.0,867.41,-3.07
58.06,-0.01,7.08,7.23,0.0,-0.02,0.07,0.12,904.18,29.22,0.0,869.48,-3.08
58.07,0.05,7.09,7.26,0.02,0.0,0.09,0.1,902.81,29.23,0.0,871.52,-3.04
58.08,0.05,7.14,7.29,0.04,0.02,0.1,0.09,902.87,29.23,0.0,873.15,-2.9
58.09,0.0,7.19,7.33,0.06,0.03,0.11,0.08,903.13,29.22,0.0,874.19,-2.72
58.1,-0.08,7.24,7.35,0.08,0.04,0.1,0.08,900.89,29.22,0.0,874.63,-2.53
58.11,-0.15,7.25,7.36,0.09,0.06,0.08,0.09,894.45,29.22,0.0,874.59,-2.37
58.12,-0.2,7.23,7.34,0.08,0.07,0.07,0.11,885.71,29.21,0.0,874.25,-2.28
58.13,-0.21,7.18,7.3,0.06,0.07,0.05,0.14,879.22,29.21,0.0,873.73,-2.27
58.14,-0.16,7.12,7.26,0.03,0.07,0.04,0.16,878.26,29.22,0.0,873.13,-2.35
58.15,-0.08,7.07,7.22,0.0,0.06,0.04,0.17,882.11,29.22,0.0,872.57,-2.51
58.16,-0.01,7.04,7.18,-0.02,0.05,0.05,0.18,887.18,29.23,0.0,872.19,-2.73
58.17,0.01,7.07,7.16,-0.03,0.02,0.05,0.19,890.29,29.22,0.0,872.07,-3.0
58.18,-0.01,7.12,7.15,-0.04,0.0,0.06,0.21,891.07,29.21,0.0,872.14,-3.26
58.19,-0.07,7.19,7.16,-0.04,-0.03,0.07,0.21,891.92,29.2,0.0,872.27,-3.4
58.2,-0.14,7.25,7.18,-0.02,-0.04,0.07,0.19,895.1,29.2,0.0,872.35,-3.37
58.21,-0.21,7.29,7.21,0.0,-0.04,0.08,0.15,899.69,29.2,0.0,872.43,-3.19
58.22,-0.24,7.31,7.25,0.02,-0.02,0.08,0.12,901.83,29.2,0.0,872.78,-2.96
58.23,-0.22,7.33,7.28,0.04,0.0,0.07,0.1,898.63,29.21,0.0,873.6,-2.73
58.24,-0.16,7.33,7.31,0.06,0.02,0.06,0.09,891.9,29.21,0.0,874.78,-2.56
58.25,-0.1,7.31,7.32,0.08,0.04,0.06,0.1,887.21,29.22,0.0,876.09,-2.49
58.26,-0.05,7.24,7.31,0.08,0.06,0.08,0.11,888.86,29.22,0.0,877.34,-2.52
58.27,-0.02,7.15,7.29,0.08,0.08,0.12,0.11,896.04,29.22,0.0,878.35,-2.6
58.28,-0.03,7.07,7.27,0.06,0.08,0.15,0.12,904.46,29.22,0.0,879.0,-2.71
58.29,-0.08,7.0,7.25,0.04,0.08,0.14,0.14,910.3,29.22,0.0,879.27,-2.8
58.3,-0.15,6.98,7.24,0.03,0.07,0.11,0.16,912.24,29.22,0.0,879.34,-2.87
58.31,-0.21,7.01,7.24,0.01,0.05,0.08,0.18,910.99,29.22,0.0,879.58,-2.89
58.32,-0.23,7.09,7.25,0.0,0.03,0.06,0.19,908.0,29.22,0.0,880.24,-2.88
58.33,-0.21,7.2,7.26,-0.01,0.0,0.06,0.18,904.8,29.21,0.0,881.23,-2.84
58.34,-0.17,7.3,7.26,-0.01,-0.02,0.07,0.17,902.63,29.21,0.0,882.19,-2.78
58.35,-0.11,7.36,7.26,-0.01,-0.03,0.08,0.17,902.01,29.2,0.0,882.87,-2.7
58.36,-0.05,7.39,7.26,0.0,-0.03,0.09,0.17,902.85,29.19,0.0,883.19,-2.61
58.37,-0.01,7.39,7.26,0.02,-0.02,0.09,0.17,904.97,29.19,0.0,883.23,-2.58
58.38,0.01,7.38,7.27,0.04,0.0,0.1,0.17,908.05,29.19,0.0,883.13,-2.61
58.39,0.01,7.38,7.3,0.06,0.02,0.1,0.17,911.2,29.19,0.0,883.09,-2.7
58.4,-0.02,7.35,7.33,0.07,0.04,0.11,0.16,913.22,29.2,0.0,883.49,-2.84
58.41,-0.07,7.29,7.36,0.08,0.06,0.12,0.16,913.42,29.21,0.0,884.53,-2.99
58.42,-0.14,7.22,7.37,0.08,0.07,0.14,0.16,911.37,29.21,0.0,886.01,-3.12
58.43,-0.17,7.15,7.37,0.07,0.07,0.15,0.17,905.85,29.21,0.0,887.57,-3.22
58.44,-0.14,7.1,7.34,0.05,0.07,0.16,0.18,896.39,29.21,0.0,888.93,-3.26
58.45,-0.08,7.09,7.3,0.03,0.05,0.16,0.2,885.79,29.2,0.0,889.9,-3.24
58.46,-0.02,7.11,7.25,0.01,0.03,0.15,0.21,879.24,29.21,0.0,890.35,-3.13
58.47,0.01,7.13,7.22,-0.01,0.01,0.14,0.21,880.11,29.21,0.0,890.31,-2.9
58.48,0.0,7.16,7.2,-0.02,-0.01,0.12,0.21,886.51,29.22,0.0,890.09,-2.62
58.49,-0.05,7.2,7.2,-0.02,-0.03,0.09,0.2,892.72,29.24,0.0,890.23,-2.39
58.5,-0.11,7.27,7.22,-0.01,-0.03,0.07,0.19,894.1,29.25,0.0,891.13,-2.28
58.51,-0.18,7.36,7.26,0.0,-0.02,0.05,0.17,890.75,29.25,0.0,892.6,-2.29
58.52,-0.2,7.43,7.29,0.02,-0.01,0.03,0.16,886.55,29.25,0.0,894.15,-2.4
58.53,-0.15,7.46,7.32,0.04,0.0,0.01,0.15,885.09,29.25,0.0,895.4,-2.55
58.54,-0.07,7.45,7.33,0.06,0.02,-0.01,0.14,887.12,29.24,0.0,896.13,-2.71
58.55,0.01,7.41,7.34,0.08,0.03,-0.02,0.13,891.34,29.24,0.0,896.33,-2.84
58.56,0.04,7.32,7.34,0.09,0.05,-0.04,0.12,896.04,29.23,0.0,896.1,-2.95
58.57,0.02,7.23,7.33,0.09,0.06,-0.06,0.11,900.37,29.22,0.0,895.73,-3.02
58.58,-0.04,7.17,7.32,0.07,0.07,-0.06,0.11,904.91,29.22,0.0,895.66,-3.06
58.59,-0.14,7.14,7.31,0.05,0.07,-0.02,0.14,910.39,29.22,0.0,896.16,-3.09
58.6,-0.23,7.15,7.29,0.03,0.06,0.04,0.17,915.87,29.22,0.0,897.14,-3.09
58.61,-0.28,7.18,7.26,0.0,0.05,0.09,0.21,918.95,29.22,0.0,898.27,-3.04
58.62,-0.26,7.21,7.23,-0.02,0.03,0.1,0.22,918.08,29.22,0.0,899.31,-2.94
58.63,-0.2,7.24,7.2,-0.03,0.0,0.09,0.21,914.07,29.22,0.0,900.11,-2.8
58.64,-0.12,7.26,7.19,-0.03,-0.01,0.04,0.18,909.2,29.23,0.0,900.72,-2.68
58.65,-0.05,7.29,7.22,-0.03,-0.02,-0.03,0.14,905.42,29.23,0.0,901.25,-2.62
58.66,0.0,7.33,7.26,-0.02,-0.01,-0.1,0.1,903.62,29.23,0.0,901.79,-2.62
58.67,0.01,7.36,7.3,0.0,0.0,-0.13,0.07,903.83,29.24,0.0,902.5,-2.68
58.68,-0.03,7.39,7.33,0.02,0.01,-0.12,0.07,905.57,29.24,0.0,903.48,-2.78
58.69,-0.09,7.4,7.34,0.04,0.03,-0.08,0.09,907.17,29.24,0.0,904.59,-2.88
58.7,-0.15,7.4,7.34,0.06,0.04,-0.03,0.11,905.58,29.24,0.0,905.66,-2.93
58.71,-0.19,7.38,7.32,0.06,0.05,-0.01,0.12,898.97,29.25,0.0,906.53,-2.89
58.72,-0.2,7.36,7.31,0.05,0.06,-0.02,0.12,889.47,29.25,0.0,907.1,-2.79
58.73,-0.17,7.32,7.3,0.04,0.07,-0.04,0.12,882.0,29.25,0.0,907.23,-2.67
58.74,-0.12,7.26,7.27,0.03,0.07,-0.05,0.11,880.09,29.25,0.0,906.9,-2.58
58.75,-0.06,7.19,7.25,0.01,0.06,-0.05,0.11,883.2,29.26,0.0,906.41,-2.54
58.76,-0.03,7.14,7.23,-0.01,0.05,-0.04,0.12,887.74,29.26,0.0,906.31,-2.55
58.77,-0.04,7.15,7.23,-0.02,0.03,-0.01,0.14,890.44,29.24,0.0,906.97,-2.61
58.78,-0.08,7.19,7.24,-0.03,0.01,0.02,0.16,890.87,29.22,0.0,908.22,-2.7
58.79,-0.12,7.26,7.26,-0.03,-0.01,0.03,0.18,891.35,29.2,0.0,909.54,-2.81
58.8,-0.16,7.32,7.29,-0.02,-0.02,0.01,0.19,894.08,29.18,0.0,910.52,-2.91
58.81,-0.17,7.37,7.33,0.0,-0.01,-0.02,0.18,898.24,29.16,0.0,911.02,-3.0
58.82,-0.14,7.38,7.36,0.02,0.0,-0.06,0.17,900.13,29.16,0.0,911.21,-3.06
58.83,-0.09,7.36,7.39,0.05,0.02,-0.08,0.15,897.0,29.16,0.0,911.31,-3.08
58.84,-0.03,7.33,7.41,0.08,0.04,-0.07,0.13,890.57,29.17,0.0,911.45,-3.06
58.85,0.0,7.29,7.42,0.09,0.06,-0.03,0.11,886.31,29.18,0.0,911.66,-2.98
58.86,-0.05,7.27,7.42,0.1,0.07,0.04,0.11,888.38,29.19,0.0,911.94,-2.85
58.87,-0.13,7.26,7.41,0.09,0.09,0.12,0.12,895.9,29.19,0.0,912.24,-2.68
58.88,-0.22,7.26,7.38,0.07,0.09,0.19,0.14,904.57,29.19,0.0,912.48,-2.52
58.89,-0.27,7.24,7.33,0.05,0.09,0.25,0.17,910.57,29.19,0.0,912.62,-2.4
58.9,-0.27,7.21,7.26,0.02,0.08,0.28,0.2,912.65,29.19,0.0,912.65,-2.33
58.91,-0.23,7.18,7.21,0.0,0.06,0.27,0.23,911.59,29.19,0.0,912.58,-2.34
58.92,-0.13,7.16,7.17,-0.01,0.04,0.21,0.24,908.87,29.19,0.0,912.43,-2.44
58.93,-0.03,7.14,7.16,-0.02,0.02,0.13,0.23,905.98,29.19,0.0,912.25,-2.58
58.94,0.05,7.15,7.18,-0.02,0.0,0.04,0.21,903.97,29.19,0.0,912.13,-2.72
58.95,0.08,7.17,7.21,-0.02,-0.01,-0.03,0.17,903.25,29.19,0.0,912.1,-2.84
58.96,0.05,7.2,7.26,0.0,-0.01,-0.07,0.14,903.76,29.19,0.0,912.17,-2.9
58.97,-0.01,7.22,7.29,0.02,0.0,-0.08,0.11,905.39,29.19,0.0,912.34,-2.9
58.98,-0.1,7.2,7.3,0.04,0.01,-0.05,0.09,907.91,29.19,0.0,912.57,-2.84
58.99,-0.18,7.16,7.3,0.06,0.03,0.0,0.09,910.55,29.18,0.0,912.77,-2.74
59.0,-0.22,7.12,7.3,0.07,0.04,0.06,0.1,912.26,29.18,0.0,912.82,-2.66
59.01,-0.2,7.1,7.29,0.08,0.06,0.12,0.12,912.42,29.18,0.0,912.61,-2.6
59.02,-0.16,7.09,7.28,0.07,0.08,0.16,0.15,910.84,29.18,0.0,912.34,-2.6
59.03,-0.1,7.11,7.28,0.06,0.09,0.18,0.17,907.0,29.17,0.0,912.47,-2.65
